prod code,product name,,Variant Grams,Variant Price,Variant Compare At Price,Image Src,Cost per item,SHIPPING,GST,TOTAL,PAYOUT,TRAN CHRG,PROFIT,PURCHASE RATE,MRP,DISCOUNT,SELLING RATE
2563,Wall Mounted Oil Dispenser Bottle,Kitchen,517,400,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/256307.jpg?v=1632136588,200,84,51,335,80,24,125,564,648,15,551
1497,"Cute, Cuddly and Clean Toddlers Training Seat",Baby Care,1066,400,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/01_751ca817-76b0-4902-b195-57204bf155b3.jpg?v=1628184609,200,126,59,385,80,24,132,621,714,15,607
4697,3 Layer Shower Caddy For Bathroom Hanging,Home Improvement,1895,404,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/469701_1.jpg?v=1632749197,202,168,67,437,80,24,140,681,783,15,666
1718,Bicycle Horn with LED Light Work On Battery,Automotive,125,410,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/171808.jpg?v=1629438175,205,42,44,291,80,24,118,513,590,15,501
7260,Hot Water Bottle Bag For Pain Relief With Cover (Pack of 5Pcs),"Beauty, Health & Personal Care",600,412,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/1image_9e6257c4-8465-452f-ab83-49371d89d615.jpg?v=1638360034,206,84,52,342,80,24,126,572,657,15,559
2415,Vegetable Cutter Chopper Chipser for Kitchen 12 in 1 (11 Blade and 1 Peeler),Kitchen,955,430,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE1_262aa320-1b80-4a00-be0f-8ac481f3c3fe.jpg?v=1623953241,215,84,54,353,80,24,127,584,672,15,571
1219,Eco Friendly Electronic Mosquito Killer Lamp,Repellents,642,430,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/121901.jpg?v=1632719477,215,84,54,353,80,24,233,690,794,15,675
3107,Acrylic Wall Mount Shelf Rack Kitchen and Bathroom Accessories (15X5-inch),Home Improvement,600,436,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/3_32c2d23d-49b3-483e-a91c-08f6231db7d8.jpg?v=1612489312,218,84,54,356,80,24,128,588,676,15,575
1722,Anti Mosquito Racket - Rechargeable Insect Killer Bat,Repellents,850,450,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/172203.jpg?v=1630602508,225,84,56,365,80,24,129,598,688,15,585
0421,Socket Combination Toolkit (40 pcs),Hardware,1042,458,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_d1b20d8a-e244-444e-a534-b00fe74ce12b.jpg?v=1618531825,229,126,64,419,80,24,167,690,794,15,675
2391,Glass Kettle/Teapot with Stainless Steel Infuser & Lid,Kitchen,310,480,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/1_e5fd75e0-2df0-4d6b-a549-88de3fdc6fac.jpg?v=1622137672,240,42,51,333,80,24,124,561,645,15,549
0386,1500 Watts Professional Hair Dryer 2888 (Black),"Beauty, Health & Personal Care",1372,480,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/01_6932b7c5-9a28-412c-8c3c-c6e622a67abf.jpg?v=1620723749,240,126,66,432,80,24,139,675,777,15,660
8051,A Wooden Small Ludo Laptop Table for Online Study and Children,Toys For Kids,2220,480,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/1image_32dff7f7-5b06-4937-a2f7-4e4a4769b9e7.jpg?v=1641030959,240,210,81,531,80,24,154,789,908,15,772
8050,A Wooden Small Barbie Laptop Table for Online Study and Children,Toys For Kids,2220,480,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/1image_ea36486a-c228-44ca-9b46-684eb3caf7fe.jpg?v=1640955710,240,210,81,531,80,24,154,789,908,15,772
8049,A Wooden Small Mickey Laptop Table for Online Study and Children,Toys For Kids,2220,480,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/1image_cc120b64-4f56-4263-8f8a-5225e7a4175c.jpg?v=1640955863,240,210,81,531,80,24,154,789,908,15,772
7033,Square Shape Carbon Steel Non-stick Baking Tray (17 inch),Kitchen,1085,496,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/7033.jpg?v=1633762442,248,126,67,441,80,24,141,686,789,15,670
6023,3V 2016 Lithium Button Cell Battery Retail Pack Of 25Pcs,Home Improvement,87,500,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/6023_7c047e48-5869-4037-879e-e3c1187de007.jpg?v=1635576953,250,42,53,345,80,24,126,575,661,15,562
2374,Electric Mini Garlic Chopper (250ml),Kitchen,265,518,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/1_e43bcfe1-4ce2-4cf3-9ed8-a56d8b9013be.jpg?v=1628184685,259,42,54,355,80,24,128,587,675,15,573
1282,Super Bass Portable Wireless Bluetooth Speaker,Mobile Accessories,515,518,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/128201.jpg?v=1630659257,259,84,62,405,80,24,135,644,741,15,630
2538,Wall Mounted Grain Storage Box Cereal Dispenser,"Kitchen Storage, Container & Rack",1546,518,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/253807.jpg?v=1630602714,259,168,77,504,80,24,150,758,872,15,741
2534,Matka Shape Jar with Rust Proof Air Tight Lid (1000ml),Kitchen,2410,518,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/253401_1.jpg?v=1630658866,259,210,84,553,80,24,158,815,937,15,797
2023,"Plastic 14-in-1 Jumbo Manual Vegetable Grater,Chipser and Slicer",Kitchen,1009,538,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/1_92398fa3-9435-47fb-9fce-4d42f50d924a.jpg?v=1606578117,269,126,71,466,80,24,145,715,822,15,698
4648,High Speed Multicolor Cube (pack of 6),Toys For Kids,342,558,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/464801.jpg?v=1627574240,279,42,58,379,80,24,131,614,706,15,600
1412,Portable LCD writing Tablet Paperless Memo Digital Tablet Pad,Toys For Kids,238,558,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_d7c3816c-f674-4113-bb02-af548e1329cf.jpg?v=1625166066,279,42,58,379,80,24,131,614,706,15,600
1207,Fast Hair Straightener Brush with Temperature Control Men & Women,"Beauty, Health & Personal Care",485,558,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/120707.jpg?v=1630007427,279,42,58,379,80,24,131,614,706,15,600
1222,"Festival Decorative - LED Yellow Tealight Candles (White, 24 Pcs)",Home Decor,335,560,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/1222_1f7bedac-d91f-4dd4-bbc0-229cc9fe3c7e.jpg?v=1634618294,280,42,58,380,80,24,152,636,732,15,622
8032,Archer King Bow & Arrow Set For Kids,Toys For Kids,1124,566,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/8032.jpg?v=1634977841,283,126,74,483,80,24,147,734,844,15,718
2511,Wooden Jewellery Organizer Multi Purpose Box Bangle Box,"Beauty, Health & Personal Care",1530,570,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/251101.jpg?v=1628792111,285,168,82,535,80,24,155,794,913,15,776
6014,Lantern Shape Decorative Led Lamp Set of 24pcs,Home Decor,520,576,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/6014.jpg?v=1634044383,288,84,67,439,80,24,140,683,786,15,668
7428,Heavy Duty Gym Ball Non-Slip Stability Ball with Foot Pump for Total Body Fitness,Sports,1287,578,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/1image_0269b8fd-7bc7-4e02-964f-51e63c18e7ac.jpg?v=1640866542,289,126,75,490,80,24,148,742,854,15,726
0058,Electric lunch box,"Kitchen Storage, Container & Rack",950,590,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/0058_3a48bf85-f156-45a3-9de4-683c156e9163.jpg?v=1628184350,295,84,68,447,80,24,142,693,797,15,677
2443,Hen Shape Egg Boiler Home Machine with Tray,Kitchen,1361,590,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_dcee3082-97a3-4aea-8e07-ad68e9e96741.jpg?v=1625166331,295,126,76,497,80,24,149,750,863,15,733
2379,Multiple Shape Metal Moulds for Baking Non-Stick Cake Tins,Kitchen,480,604,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/2379.jpg?v=1621546742,302,42,62,406,80,24,135,645,742,15,631
2414,"Portable Mini Gas Travelling Stove, Small Gas Stove",Kitchen,390,692,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_d4be8682-b29c-4afa-9a68-d4ada2214200.jpg?v=1623953220,346,42,70,458,80,24,143,705,811,15,689
4636,60 piece stamps for kids reward pencil top stamp gift,Toys For Kids,413,750,1198,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_567e50cf-7924-4f99-a179-7a76a46f5382.jpg?v=1625166373,375,42,75,492,80,24,149,745,856,15,728
0389,Folding Hair Dryer Hair with 2 speed control,"Beauty, Health & Personal Care",281,262,1200,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_6727d8d2-726a-44bb-a1f3-d7e723b192e3.jpg?v=1618531730,131,42,31,204,80,24,384,692,795,15,676
0054,Choco Nutri Chocolate Spreads - Premium Hazelnuts Spreads - 350 gm,"Jams, Honey & Spreads",350,430,1212,https://cdn.shopify.com/s/files/1/1916/9825/products/2_7616de4c-015a-4540-8fc0-3af18fc6f30a.jpg?v=1606564475,215,42,46,303,80,24,291,698,803,15,683
0504,Electric DC12V Tire Inflator Compressor Pump,Automotive,518,606,1212,https://cdn.shopify.com/s/files/1/1916/9825/products/0504.jpg?v=1618531971,303,84,70,457,80,24,143,704,810,15,688
0549,"Digital Portable Hook Type Weighing Scale (50 kg, Multicolor)",Kitchen,176,318,1216,https://cdn.shopify.com/s/files/1/1916/9825/products/0549.jpg?v=1618532074,159,42,36,237,80,24,360,701,806,15,685
0413,PVC Pipe Cutter (Pipe and Tubing Cutter Tool),Power & Hand tools,217,278,1224,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_cf87687f-fe6a-4677-9f47-909135492bde.jpg?v=1618531777,139,42,33,214,80,24,387,705,811,15,689
0438,Tubing Pipe Cutter,Power & Hand tools,180,278,1232,https://cdn.shopify.com/s/files/1/1916/9825/products/0438.jpg?v=1615511164,139,42,33,214,80,24,106,424,488,15,415
0140,Plastic Multipurpose Manual Juicer,Kitchen,1490,310,1232,https://cdn.shopify.com/s/files/1/1916/9825/products/0140.jpg?v=1628791687,155,126,51,332,80,24,274,710,816,15,694
0408,-6pcs Metal HSS Circular Saw Blade Set Cutting Discs for Rotary Tool,Hardware,54,278,1256,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_4c1f2437-a27d-4877-9bef-085f108c056a.jpg?v=1618531761,139,42,33,214,80,24,406,724,832,15,708
0580,Anti-Burst Gym Ball with Pump (75 cm),Sports,1014,700,1256,https://cdn.shopify.com/s/files/1/1916/9825/products/0580_8dafd28e-5867-43aa-99c2-34b625c287df.jpg?v=1632893924,350,126,86,562,80,24,159,825,949,15,807
0551,12V Car Charging Electric Kettle Mug (Silver),Automotive,378,370,1272,https://cdn.shopify.com/s/files/1/1916/9825/products/0551.jpg?v=1618532078,185,42,41,268,80,24,114,486,559,15,475
0276,Polyester Black Laptop Bag,Computer Accessories,2016,396,1272,https://cdn.shopify.com/s/files/1/1916/9825/products/0276.jpg?v=1621546345,198,210,73,481,80,24,148,733,843,15,717
0277,Laptop Bag (15.6 inch),Computer Accessories,2237,396,1272,https://cdn.shopify.com/s/files/1/1916/9825/products/0277_7f425b5f-b386-4da6-9919-497bed0eb668.jpg?v=1618531387,198,210,73,481,80,24,148,733,880,20,704
0274,Laptop Bag 15.6 inch,Computer Accessories,1758,396,1272,https://cdn.shopify.com/s/files/1/1916/9825/products/0274.jpg?v=1618531381,198,168,66,432,80,24,197,733,880,20,704
0407,"10 pc, 6 pt. 3/8 in. Drive Standard Socket Wrench Set",Hardware,1082,450,1272,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_d71c0120-2876-4c42-9d60-de06422fdfde.jpg?v=1618531760,225,126,63,414,80,24,215,733,880,20,704
0447,Adjustable Circle Hole Saw Drill Bit Cutter,Power & Hand tools,350,340,1280,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_e92207ae-4449-45b7-9d77-1014fe2232ef.jpg?v=1619125410,170,42,38,250,80,24,384,738,885,20,708
0130,Manual Gola Maker (Multicolour),Kitchen,2073,578,1290,https://cdn.shopify.com/s/files/1/1916/9825/products/0130.jpg?v=1617924286,289,210,90,589,80,24,163,856,1028,20,822
0090,"Kitchen Press Set 12 pcs, Silver (Kitchen_Press)",Kitchen,607,400,1296,https://cdn.shopify.com/s/files/1/1916/9825/products/0090.jpg?v=1633934323,200,84,51,335,80,24,308,747,896,20,717
0868,Camping Inflatable Lounger Sofa,Home Decor,924,696,1296,https://cdn.shopify.com/s/files/1/1916/9825/products/Cloud-Lounger_e6002cd9-76e3-4d5a-b5f8-941f1402a77a.jpg?v=1606575644,348,84,78,510,80,24,151,765,918,20,735
0352,Thermal Head Spa Cap Treatment with Beauty Steamer Nourishing Heating Cap,"Beauty, Health & Personal Care",529,290,1304,https://cdn.shopify.com/s/files/1/1916/9825/products/0352.jpg?v=1618531611,145,84,41,270,80,24,377,751,902,20,721
0118,Stainless Steel Gas Cylinder Trolley,Kitchen,1540,304,1304,https://cdn.shopify.com/s/files/1/1916/9825/products/0118.jpg?v=1617924259,152,168,58,378,80,24,269,751,902,20,721
0470,-5 Liter Watering Can / Bucket For Gardening,Garden,750,326,1304,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_5d07b596-bff4-4fa8-a6ee-38250af3363b.jpg?v=1619125466,163,84,44,291,80,24,356,751,902,20,721
0415,-12 pcs 19-64mm Hole Saw Kit,Hardware,506,326,1304,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_4b23472b-880d-4795-b793-63f7dcb9169e.jpg?v=1618531786,163,84,44,291,80,24,356,751,902,20,721
0139,Foldable Strainer Chef Basket,"Kitchen Storage, Container & Rack",346,330,1304,https://cdn.shopify.com/s/files/1/1916/9825/products/0139.jpg?v=1617924305,165,42,37,244,80,24,111,459,550,20,440
0441,Networking Crimping Tool,Power & Hand tools,325,338,1304,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_f4aa02b9-8940-4bc0-984e-199ccd5f76a6.jpg?v=1619125399,169,42,38,249,80,24,398,751,902,20,721
0307,Neckband Style Bluetooth Headset/Earphone,Mobile Accessories,204,338,1308,https://cdn.shopify.com/s/files/1/1916/9825/products/0307SKUCODE.jpg?v=1618531461,169,42,38,249,80,24,401,754,905,20,724
0102,"Kitchen Knife Set with Wooden Block and Scissors (5 pcs, Black)",Kitchen,340,294,1320,https://cdn.shopify.com/s/files/1/1916/9825/products/0102.jpg?v=1617924216,147,42,34,223,80,24,434,761,913,20,730
0057,Digital Weighing Scale (10 Kg),Kitchen,428,378,1320,https://cdn.shopify.com/s/files/1/1916/9825/products/01_f4160401-2e36-4f1e-9cf9-4e3fb7228382.jpg?v=1637910656,189,42,42,273,80,24,384,761,913,20,730
0483,Transparent HOT MELT Glue Sticks for DIY and Craft Work Big 10 mm 8 inch  (Set of 40),Stationery,639,440,1320,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_f59b83b3-0e31-485a-a4b8-e9d30210656b.jpg?v=1619125508,220,84,55,359,80,24,298,761,913,20,730
0902,Tamper Proof Courier Bags(09X12 PLAIN 180 POD M1) - 100 pcs,Other,719,450,1328,https://cdn.shopify.com/s/files/1/1916/9825/products/09X12_a752a8a8-6ec8-4a03-8aab-662773d728da.jpg?v=1606575933,225,84,56,365,80,24,296,765,918,20,735
0128,"Steel Lunch Box Set (5 pcs, Black)","Kitchen Storage, Container & Rack",1307,682,1364,https://cdn.shopify.com/s/files/1/1916/9825/products/0128.jpg?v=1617924282,341,126,84,551,80,24,158,813,975,20,780
0388,Real Doctor Posture Corrector (Shoulder Back Support Belt),"Beauty, Health & Personal Care",563,270,1368,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_20c55094-6522-462f-b9b4-551fced4fe9e.jpg?v=1618531727,135,84,39,258,80,24,426,788,946,20,757
0168,Manual Fruit Vegetable Juicer with Juice Cup and Waste Collector,Kitchen,1395,324,1368,https://cdn.shopify.com/s/files/1/1916/9825/products/0168.jpg?v=1619125390,162,126,52,340,80,24,125,569,683,20,547
0240,3 Layer Mop and Broom Holder,Home Improvement,340.2,342,1368,https://cdn.shopify.com/s/files/1/1916/9825/products/0240.jpg?v=1618531318,171,42,38,251,80,24,433,788,946,20,757
0385,2 in 1 Hair Straightener and Curler Machine For Women | Curl & Straight Hair Iron,"Beauty, Health & Personal Care",252,358,1368,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_21a837ba-5084-42b8-b251-23309ac97ae2.jpg?v=1618531718,179,42,40,261,80,24,423,788,946,20,757
0641,-600g Hatchet Axe Fiberglass Body Rubberized Handle,Garden,785,400,1386,https://cdn.shopify.com/s/files/1/1916/9825/products/064105.jpg?v=1630602412,200,84,51,335,80,24,360,799,958,20,767
0546,Portable LCD Digital Hanging Luggage Scale,Travel,120,462,1386,https://cdn.shopify.com/s/files/1/1916/9825/products/0546.jpg?v=1618532063,231,42,49,322,80,24,373,799,958,20,767
0548,Black Digital Portable Luggage Scale with LCD Backlight (50 kg),Travel,168,462,1386,https://cdn.shopify.com/s/files/1/1916/9825/products/0548.jpg?v=1618532072,231,42,49,322,80,24,373,799,958,20,767
0219,"Cushion Seat Flex Pillow, Gel Orthopedic Seat Cushion Pad (Egg Sitter)",Home Improvement,1394,550,1388,https://cdn.shopify.com/s/files/1/1916/9825/products/0219b.jpg?v=1618531250,275,126,72,473,80,24,223,800,960,20,768
0715,Level 5 Protection Cut Resistant Gloves (1 pair),Hardware,120,348,1392,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_00cd1c78-a4bd-4529-ab23-ddd04f2ea871.jpg?v=1619125817,174,42,39,255,80,24,443,802,963,20,770
2369,Manual Fruit & Vegetable Juicer with Steel Handle Fruit Juicer,Kitchen,1597,316,1398,https://cdn.shopify.com/s/files/1/1916/9825/products/01_02e6435a-466f-4478-a8d5-9747be310f49.jpg?v=1620940288,158,168,59,385,80,24,132,621,745,20,596
1746,Garden Sharp Cutter Pruners Scissor with grip-handle,Garden,173,318,1398,https://cdn.shopify.com/s/files/1/1916/9825/products/174601.jpg?v=1632552048,159,42,36,237,80,24,110,451,541,20,433
8039,Football Flat Throw Disc - with 3 LED Light Flying Toys,Toys For Kids,591,378,1398,https://cdn.shopify.com/s/files/1/1916/9825/products/8039.jpg?v=1635941868,189,84,49,322,80,24,123,549,658,20,527
0328,Artists' Portable Lightweight Metal Display Easel  with Free Weatherproof,Office Supply,1120,438,1398,https://cdn.shopify.com/s/files/1/1916/9825/products/0328_6ca7d052-325e-421c-a99c-3f0adeb42f0a.jpg?v=1636607367,219,126,62,407,80,24,136,647,776,20,621
1337,Professional Stylish Hair Dryers For Women And Men (Hot And Cold Dryer),"Beauty, Health & Personal Care",1045,458,1398,https://cdn.shopify.com/s/files/1/1916/9825/products/13371.jpg?v=1611889012,229,126,64,419,80,24,137,660,792,20,634
1619,Furniture Lifter Mover Tool Set Heavy Duty Furniture Shifting and Mover,Hardware,1035,458,1398,https://cdn.shopify.com/s/files/1/1916/9825/products/161901.jpg?v=1629391900,229,126,64,419,80,24,137,660,792,20,634
2267,5 LTR Water Rover Jug (Plastic) (Multi-coloured),Home Improvement,1846,460,1398,https://cdn.shopify.com/s/files/1/1916/9825/products/2267.jpg?v=1614288509,230,168,72,470,80,24,145,719,863,20,690
2598,Multipurpose 3 in1 Stainless Steel Grater and Slicer,Kitchen,320,496,1398,https://cdn.shopify.com/s/files/1/1916/9825/products/2598_031f2831-9c5b-4f2c-a1e1-da87f2c86303.jpg?v=1635742959,248,42,52,342,80,24,126,572,686,20,549
1082,Dobble Game for Children (Multicolour),Toys For Kids,145,520,1398,https://cdn.shopify.com/s/files/1/1916/9825/products/491083427-7.jpg?v=1610075160,260,42,54,356,80,24,128,588,705,20,564
2305,Metal Moulds for Baking Non-Stick Cake Tins (Pack of 3),Kitchen,1000,530,1398,https://cdn.shopify.com/s/files/1/1916/9825/products/2305SKUCODE.jpg?v=1617332620,265,84,63,412,80,24,136,652,783,20,626
0396,Ice Cream Design LED Humidifier for Freshening Air & Fragrance (Multicoloured),Home Improvement,170,538,1398,https://cdn.shopify.com/s/files/1/1916/9825/products/3333.jpg?v=1618490038,269,42,56,367,80,24,129,600,721,20,576
1570,3 Layer Multipurpose Portable Folding Shoe Rack/Shoe Cabinet,Home Improvement,1160,544,1398,https://cdn.shopify.com/s/files/1/1916/9825/products/1570SKUCODE.jpg?v=1613085741,272,126,72,470,80,24,145,719,863,20,690
0115,Multi-Function 2 Layer 14 Egg Cooker Boilers & Steamer,Kitchen,819,550,1398,https://cdn.shopify.com/s/files/1/1916/9825/products/0115_4b409bb1-6600-47e9-ac1a-5f75e6fd9a89.jpg?v=1631596035,275,84,65,424,80,24,138,666,799,20,640
1592,Anti-Burst Exercise Heavy Duty Gym Ball (Multicolour) (75Cm) (No Box & No Pump),Sports,890,558,1398,https://cdn.shopify.com/s/files/1/1916/9825/products/15921.jpg?v=1615511394,279,84,65,428,80,24,139,671,805,20,644
1289,All Universal Tablet & Mobile Holder with Anti-Slip & Anti-Scratch Design,Mobile Accessories,709,558,1398,https://cdn.shopify.com/s/files/1/1916/9825/products/128910.jpg?v=1632738785,279,84,65,428,80,24,139,671,805,20,644
2649,"Premium Quality Lemon Orange Juicer, Simple Fruit Press Squeezer",Kitchen Tools,847,560,1398,https://cdn.shopify.com/s/files/1/1916/9825/products/1image_1142fb35-5f68-4717-b4e6-751d9ebdf864.jpg?v=1640759237,280,84,66,430,80,24,139,673,808,20,646
2601,3 in 1 Kitchen Multipurpose Julienne Grater Salad Maker,Kitchen,1010,560,1398,https://cdn.shopify.com/s/files/1/1916/9825/products/2601.jpg?v=1636009003,280,126,73,479,80,24,204,787,945,20,756
2532,Spice Jar Easy Flow Storage  Each 6Pc Set Of 4,"Kitchen Storage, Container & Rack",1090,570,1398,https://cdn.shopify.com/s/files/1/1916/9825/products/233201.jpg?v=1630602627,285,126,74,485,80,24,169,758,910,20,728
0371,Cute Beatles LED Light Humidifier Air Diffuser Purifier Atomizer Essential oil diffuser difusor de aroma mist maker fogger Gift,Home Decor,173,578,1398,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_3c24da12-3dea-45b3-ba4b-6bf08e72e628.jpg?v=1618531678,289,42,60,391,80,24,311,806,967,20,773
4745,Premium Quality Table cloth For Steal Table (85x54 inch),Home Decor,730,590,1398,https://cdn.shopify.com/s/files/1/1916/9825/products/1image_43aa2888-745f-4ad9-8517-00a781be4210.jpg?v=1639127258,295,84,68,447,80,24,532,1083,548,20,438
2581,Manual Aluminium Fruit Press Juicer,Kitchen,910,594,1398,https://cdn.shopify.com/s/files/1/1916/9825/products/2581.jpg?v=1633324012,297,84,69,450,80,24,142,696,870,25,653
2142,6 in 1 Stainless Steel Kitchen Chips Chopper Cutter Slicer and Grater with Handle,Kitchen,560,630,1398,https://cdn.shopify.com/s/files/1/1916/9825/products/71IZj7X4X8L._SL1280.jpg?v=1627130870,315,84,72,471,80,24,145,720,900,25,675
1261,A Ionic Steam Thermal Spa Steamer for Beauty Salon,"Beauty, Health & Personal Care",1059,638,1398,https://cdn.shopify.com/s/files/1/1916/9825/products/1image_b916ec15-4f1b-4c36-9551-5e62076bca56.jpg?v=1640593298,319,126,80,525,80,24,154,783,978,25,734
0906,Tamper Proof Courier Bags (12X16 inch) Pack of 100Pcs,Other,1000,648,1398,https://cdn.shopify.com/s/files/1/1916/9825/products/906.jpg?v=1635331539,324,84,73,481,80,24,147,732,915,25,686
2274,"Air Tight Apple Shape Storage Container - 500 ml, 800 ml and 1500 ml (4 Pcs Each Size, 12 Pcs)","Kitchen Storage, Container & Rack",1130,648,1398,https://cdn.shopify.com/s/files/1/1916/9825/products/2274SKUCODE.jpg?v=1614288575,324,126,81,531,80,24,154,789,987,25,740
1467,Long Lightweight Aluminum Tripod Stand,Mobile Accessories,820,728,1398,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_1420699d-5855-4693-a188-1341aed51290.jpg?v=1624558593,364,84,81,529,80,24,154,787,984,25,738
0104,New Stylish Stainless Steel Cutlery Set (24 pcs),Kitchen,1350,328,1400,https://cdn.shopify.com/s/files/1/1916/9825/products/0104.jpg?v=1617924220,164,126,52,342,80,24,361,807,1008,25,756
0643,"Multipurpose (MH-200) LCD Screen Digital Electronic Portable Mini Pocket Scale(Weighing Scale), 200g",Kitchen,94,350,1400,https://cdn.shopify.com/s/files/1/1916/9825/products/0643.jpg?v=1619125713,175,42,39,256,80,24,447,807,1008,25,756
0502,-50 Ft Expandable Hose Pipe Nozzle For Garden Wash Car Bike With Spray Gun,Garden,883,350,1408,https://cdn.shopify.com/s/files/1/1916/9825/products/01_b89d9cdd-271d-4c49-bddb-8b4b179e6e0f.jpg?v=1628660156,175,84,47,306,80,24,120,530,663,25,497
0954,"Premium Champs High Absorbent Pant Style Diaper Large Size, 34 Pieces (954_Large_34)",Baby Care,2006,530,1410,https://cdn.shopify.com/s/files/1/1916/9825/products/81ERiXf31cL._SL1500_6c9d2cb0-7fe1-4478-8860-d49c14759fa6.jpg?v=1606576144,265,210,86,561,80,24,159,824,1030,25,773
0098,"Foldable Chopping Board, Dish Rack, Washing Bowl & Draining Basket, 3in1 Multi-Function",Kitchen,933,270,1422,https://cdn.shopify.com/s/files/1/1916/9825/products/0098.jpg?v=1617924209,135,84,39,258,80,24,457,819,1024,25,768
0956,"Premium Champs High Absorbent Pant Style Diaper Extra Large(XL) Size, 32 Pieces (956_XLar_32)",Baby Care,2098,536,1428,https://cdn.shopify.com/s/files/1/1916/9825/products/41lbmnpYE7L_3e4edfa1-a4b0-4337-8b13-75e1913f3ab6.jpg?v=1606576150,268,210,86,564,80,24,160,828,1034,25,776
0740,Stainless Steel Puri Press/Puri Machine/Papad Maker Machine,Kitchen,838,558,1440,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_e4feb39d-4493-484a-ad49-4abda466b2f1.jpg?v=1619125885,279,84,65,428,80,24,298,830,1037,25,778
0950,"Premium Champs High Absorbent Pant Style Diaper Small Size, 42 Pieces (950_Small_42)",Baby Care,926,542,1446,https://cdn.shopify.com/s/files/1/1916/9825/products/8149_2BNJDEKL._SL1500_5429f008-bf9e-4af8-be0e-258ef6eee1f4.jpg?v=1606576131,271,84,64,419,80,24,310,833,1042,25,781
0114,"Virgin Plastic French Fry Chipser, Potato Chipser/Potato Slicer with Container",Kitchen,983,370,1456,https://cdn.shopify.com/s/files/1/1916/9825/products/0114.jpg?v=1617924252,185,84,48,317,80,24,418,839,1049,25,787
0176,Cat Interactive Toy (Cat Scratching Pad),Other,1014,370,1480,https://cdn.shopify.com/s/files/1/1916/9825/products/0176.jpg?v=1618531170,185,126,56,367,80,24,382,853,1066,25,800
0905,Tamper Proof Courier Bags(12X14 PLAIN 180 POD M1) - 100 pcs,Other,1166,642,1482,https://cdn.shopify.com/s/files/1/1916/9825/products/2_cc56270e-08dd-4910-bf43-52a445392957.jpg?v=1606575942,321,126,80,527,80,24,223,854,1068,25,801
0485,"Portable Mini Foot Pump for Bicycle,Bike and car",Automotive,327,378,1488,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_00ccb23c-5e3e-4ca4-9802-4a854a15c35d.jpg?v=1619125512,189,42,42,273,80,24,480,857,1072,25,804
